title_id,total,title,state,issn,start_date,end_date
689,178501,The Gosford Times and Wyong District Advocate (NSW : 1906 - 1954),New South Wales,22025928,1906-05-25,1954-12-30
690,17437,The Shipping Gazette and Sydney General Trade List (NSW : 1844 - 1860),New South Wales,14403897,1844-03-23,1860-12-31
691,336620,South Coast Times and Wollongong Argus (NSW : 1900 - 1954),New South Wales,22025987,1900-01-06,1954-12-30
692,304742,"Sydney Sportsman (Surry Hills, NSW : 1900 - 1954)",New South Wales,22025863,1900-10-03,1954-12-29
693,122,Sydney General Trade List (NSW : 1828 - 1829),New South Wales,22026088,1828-05-17,1829-07-30
694,4519,Sydney General Trade List (NSW : 1834 - 1842),New South Wales,22026142,1834-02-01,1842-12-31
695,241,"Sydney General Trade List, and Mercantile Advertiser (NSW : 1829 - 1830)",New South Wales,2202610X,1829-10-15,1830-02-19
696,22,"Sydney General Trade List, Mercantile Chronicle and Advertiser (NSW : 1830)",New South Wales,22026126,1830-04-29,1830-04-29
697,48535,Sydney Mail (NSW : 1860 - 1871),New South Wales,22026002,1860-07-07,1871-02-25
698,490505,The Sydney Mail and New South Wales Advertiser (NSW : 1871 - 1912),New South Wales,22026029,1871-03-04,1912-03-27
699,451407,"Truth (Sydney, NSW : 1894 - 1954)",New South Wales,2202588X,1894-01-07,1954-12-26
700,34506,The Ulladulla and Milton Times (NSW : 1891 - 1917),New South Wales,22026061,1891-06-13,1917-07-07
701,262559,Wagga Wagga Express (NSW : 1875 - 1876; 1879; 1890; 1892 - 1917),New South Wales,22025847,1875-08-25,1917-06-30
702,242128,The Wingham Chronicle and Manning River Observer (NSW : 1898 - 1954),New South Wales,22025960,1898-01-01,1954-12-23
703,130838,Sydney Mail (NSW : 1912 - 1938),New South Wales,22026045,1912-04-03,1938-12-28
704,74454,"Guang yi hua bao = The Chinese Australian Herald (Sydney, NSW : 1894 - 1923)",New South Wales,22026223,1894-09-01,1923-08-25
705,55040,"Chinese Times (Melbourne, Vic. : 1902 - 1922)",Victoria,22026592,1902-02-05,1922-07-22
706,15,"The Chinese Advertiser (Ballarat, Vic. : 1856)",Victoria,22027154,1856-06-14,1856-06-28
707,324,Weekly Times Annual (Vic. : 1914 - 1918),Victoria,22027580,1914-11-07,1918-11-02
708,560,The Gloucester Examiner and Lower Hunter Advertiser (NSW : 1912),New South Wales,22028692,1912-02-02,1912-06-07
709,428,"The Australian Producer's Home Journal (Sydney, NSW : 1910)",New South Wales,22030018,1910-07-27,1910-11-22
710,100072,"Catholic Freeman's Journal (Sydney, NSW : 1932 - 1942)",New South Wales,22028943,1932-10-27,1942-02-26
711,86091,"Catholic Weekly (Sydney, NSW : 1942 - 1954)",New South Wales,18330460,1942-03-05,1954-12-30
712,37834,Jewish Herald (Vic. : 1879 - 1920),Victoria,2202896X,1879-12-12,1920-10-01
713,239324,"Table Talk (Melbourne, Vic. : 1885 - 1939)",Victoria,22028986,1885-06-26,1939-09-14
714,272491,The Mount Barker Courier and Onkaparinga and Gumeracha Advertiser (SA : 1880 - 1954),South Australia,22029133,1880-10-01,1954-12-22
715,337678,The Narracoorte Herald (SA : 1875 - 1954),South Australia,22029036,1875-12-14,1954-12-23
716,97338,The Yackandandah Times (Vic. : 1890 - 1931),Victoria,22030646,1890-08-16,1931-05-29
717,266838,Benalla Standard (Vic. : 1901 - 1940),Victoria,22030549,1901-01-04,1940-12-24
718,1173,The Port Adelaide Gazette (SA : 1930),South Australia,22030433,1930-01-10,1930-05-02
719,18,"The Port Adelaide Post Shipping Gazette, Farmers and Commercial Register (Port Adelaide, SA : 1876)",South Australia,22030417,1876-07-22,1876-07-22
720,3827,"The Bega Standard and Candelo, Merimbula, Pambula, Eden, Wolumla, and General Advertiser (NSW : 1876 - 1884)",New South Wales,2203045X,1876-01-01,1884-10-15
721,12497,The Blayney Advocate and Carcoar Herald (NSW : 1898 - 1904),New South Wales,22030476,1898-01-01,1904-12-31
722,86736,"The Broadcaster (Fairfield, NSW : 1935 - 1978)",New South Wales,22030395,1935-01-31,1978-05-23
723,3768,The Canowindra Star (NSW : 1900 - 1902),New South Wales,22030506,1900-04-06,1902-03-28
724,13247,"The Cumberland Free Press (Parramatta, NSW : 1895 - 1897)",New South Wales,22030689,1895-06-22,1897-06-26
725,42068,"The Hay Standard and Advertiser for Balranald, Wentworth, Maude...(Hay, NSW : 1871 - 1873; 1880 - 1881; 1890 - 1900)",New South Wales,22030581,1871-11-01,1900-11-28
726,7955,"Riverina Times, Hay Standard and Journal of Water Conservation (Hay, NSW : 1900 - 1902)",New South Wales,22030565,1900-11-29,1902-09-29
727,59,The Temora Advertiser (NSW : 1939),New South Wales,22030603,1939-09-22,1939-09-22
728,1253,Temora Herald and Mining Journal (NSW : 1882 - 1883),New South Wales,22030484,1882-04-21,1883-04-06
729,3,The Temora Telegraph and Mining Advocate (NSW : 1880),New South Wales,2203062X,,
730,34298,"The Wyalong Star and Temora and Barmedman Advertiser (West Wyalong, NSW : 1894 - 1895; 1899 - 1906)",New South Wales,22030662,1894-04-20,1906-06-05
731,1846519,"Maryborough Chronicle, Wide Bay and Burnett Advertiser (Qld. : 1860 - 1947)",Queensland,22029052,1860-11-21,1947-04-24
732,269044,Maryborough Chronicle (Qld. : 1947 - 1954),Queensland,22029141,1947-04-25,1954-12-31
733,522359,"The Northern Herald (Cairns, Qld. : 1913 - 1939)",Queensland,22029079,1913-04-11,1939-12-30
734,85147,"Eastern Districts Chronicle (York, WA : 1877 - 1927)",Western Australia,22030115,1877-10-31,1927-01-07
735,210732,"Great Southern Herald (Katanning, WA : 1901 - 1954)",Western Australia,14469944,1901-10-05,1954-12-24
736,86429,Norseman Times (WA : 1898 - 1920),Western Australia,22030158,1898-01-08,1920-09-28
737,43116,"The Pilbarra Goldfield News (Marble Bar, WA : 1897 - 1923)",Western Australia,22030174,1897-02-19,1923-03-20
738,144902,"South Western Advertiser (Perth, WA : 1910 - 1954)",Western Australia,22029028,1910-11-23,1954-12-30
739,116172,"The South-Western News (Busselton, WA : 1903 - 1954)",Western Australia,22030190,1903-10-26,1954-12-30
740,115818,Toodyay Herald (WA : 1912 - 1954),Western Australia,22029001,1912-03-16,1954-05-27
741,186419,"Westralian Worker (Perth, WA : 1900 - 1951)",Western Australia,22030212,1900-09-07,1951-06-22
742,1822622,"Daily Telegraph (Launceston, Tas. : 1883 - 1928)",Tasmania,22029117,1883-06-18,1928-03-28
743,204222,"North-Eastern Advertiser (Scottsdale, Tas. : 1909 - 1954)",Tasmania,22029095,1909-12-17,1954-12-31
744,4315,Canowindra Star and Woodstock Recorder (NSW : 1902 - 1903),New South Wales,22030522,1902-04-04,1903-07-10
745,736,"The Hummer (Wagga Wagga, NSW : 1891 - 1892)",New South Wales,22030700,1891-10-19,1892-09-17
746,223745,"The Australian Worker (Sydney, NSW : 1913 - 1950)",New South Wales,2202915X,1913-11-06,1950-12-20
747,86933,"The Worker (Wagga, NSW : 1892 - 1913)",New South Wales,22028927,1892-09-24,1913-10-30
748,2523,"The People and the Collectivist (Sydney, NSW : 1900)",New South Wales,22032584,1900-01-06,1900-12-22
749,646,Sandringham News (Vic. : 1918),Victoria,22033173,1918-08-09,1918-12-20
750,14485,Camberwell and Hawthorn Advertiser (Vic. : 1914 - 1918),Victoria,2203319X,1914-01-03,1918-12-20
751,55039,Echuca and Moama Advertiser and Farmers' Gazette (Vic. : 1914 - 1918),Victoria,22033211,1914-01-01,1918-12-31
752,239392,Kyabram Free Press and Rodney and Deakin Shire Advocate (Vic. : 1894 - 1955),Victoria,22033238,1894-12-21,1955-12-22
753,77282,Kyabram Guardian (Vic. : 1907 - 1930),Victoria,22033254,1907-07-16,1930-12-23
754,42998,Ararat Chronicle and Willaura and Lake Bolac Districts Recorder (Vic. : 1914 - 1918),Victoria,22033270,1914-01-03,1918-12-28
755,12138,Avoca Free Press and Farmers' and Miners' Journal (Vic. : 1900; 1914 - 1918),Victoria,22033297,1900-09-01,1918-12-28
756,66135,The Avoca Mail (Vic. : 1863 - 1900; 1915 - 1918),Victoria,22033300,1863-12-11,1918-12-31
757,6910,Bealiba Times (Vic. : 1915 - 1918),Victoria,22033327,1915-01-08,1918-12-27
758,8078,Dunolly and Betbetshire Express and County of Gladstone Advertiser (Vic. : 1915 - 1918),Victoria,22033343,1915-01-01,1918-12-31
759,4291,Willaura Farmer (Vic. : 1914 - 1916),Victoria,22033351,1914-01-09,1916-06-29
760,1367,Birregurra Times (Vic. : 1918),Victoria,22033378,1918-07-09,1918-12-24
761,25963,Camperdown Herald (Vic. : 1914 - 1918),Victoria,22033394,1914-01-10,1918-12-28
762,7630,Heytesbury Reformer and Cobden and Camperdown Advertiser (Vic. : 1914 - 1918),Victoria,22033416,1914-01-06,1918-12-20
763,47925,Colac Reformer (Vic. : 1914 - 1918),Victoria,22033432,1914-01-03,1918-12-31
764,2065,Port Fairy Times and Macarthur News (Vic. : 1917 - 1918),Victoria,22033440,1917-03-22,1918-02-21
765,13204,"Every Week (Bairnsdale, Vic. : 1914 - 1918)",Victoria,22033459,1914-07-09,1918-12-31
766,15002,Kerang Observer (Vic. : 1914 - 1918),Victoria,22033475,1914-01-07,1918-12-25
767,13452,Casterton Free Press and Glenelg Shire Advertiser (Vic. : 1915 - 1918),Victoria,22033491,1915-01-11,1918-12-30
768,9157,The Romsey Examiner (Vic. : 1914 - 1918),Victoria,22033505,1914-01-02,1918-12-20
769,91398,The Woodend Star (Vic. : 1888 - 1942),Victoria,22033521,1888-09-04,1942-03-28
770,13387,Euroa Gazette (Vic. : 1915 - 1918),Victoria,2203353X,1915-01-05,1918-12-24
771,13645,"Numurkah Standard and Wunghnu, Cobram, Yarroweyah and Strathmerton Advocate (Vic. : 1914 - 1918)",Victoria,22033556,1914-01-07,1918-03-27
772,8381,"Seaside News (Cheltenham, Vic. : 1915 - 1918)",Victoria,22033572,1915-01-09,1918-12-21
773,3716,Morwell and Yinnar Gazette (Vic. : 1914 - 1916),Victoria,22033602,1914-01-09,1916-04-05
774,10156,Footscray Chronicle (Vic. : 1914 - 1918),Victoria,22033629,1914-01-03,1918-12-21
775,9755,"Graphic of Australia (Melbourne, Vic. : 1916 - 1918)",Victoria,22033645,1916-01-21,1918-12-31
776,2130,"Public Opinion (Melbourne, Vic. : 1914 - 1915)",Victoria,22033661,1914-01-01,1915-01-28
777,37941,The Mildura Telegraph and Darling and Lower Murray Advocate (Vic. : 1913 - 1920),Victoria,22033688,1913-05-09,1920-09-28
778,404,Ouyen and North West Express (Vic. : 1918),Victoria,2203370X,1918-10-19,1918-12-21
779,4097,Kilmore Advertiser (Vic. : 1915 - 1918),Victoria,22033726,1915-01-23,1918-12-21
780,5844,Brunswick and Coburg Star (Vic. : 1914 - 1916),Victoria,22033742,1914-01-16,1916-11-17
781,6116,Malvern News (Vic. : 1914 - 1916),Victoria,22033769,1914-01-03,1916-11-25
782,15638,South Gippsland Shire Echo (Vic. : 1914 - 1918),Victoria,22033785,1914-02-06,1918-06-21
783,739,Walhalla Chronicle (Vic. : 1914),Victoria,22033807,1914-01-09,1914-05-29
784,1407,Walhalla Chronicle and Moondarra Advertiser (Vic. : 1914 - 1915),Victoria,22033823,1914-06-05,1915-07-30
785,512,Beulah Record and Mallee Advocate (Vic. : 1914),Victoria,2203384X,1914-01-09,1914-06-26
786,4707,Beulah Standard and Mallee and Wimmera Advertiser (Vic. : 1916 - 1918),Victoria,22033866,1916-01-06,1918-12-19
787,11601,Dimboola Banner and Wimmera and Mallee Advertiser (Vic. : 1914 - 1918),Victoria,22033882,1914-01-13,1918-12-13
788,12067,Minyip Guardian and Sheep Hills Advocate (Vic. : 1915 - 1918),Victoria,22033904,1915-01-05,1918-12-24
789,5675,Sea Lake Times and Berriwillock Advertiser (Vic. : 1914 - 1918),Victoria,22033920,1914-01-03,1918-12-19
790,8171,Woomelang Sun and Lascelles and Ouyen Advocate (Vic. : 1914 - 1918),Victoria,22033947,1914-01-09,1918-12-20
791,15193,Mount Wycheproof Ensign and East Wimmera Advocate (Vic. : 1914 - 1918),Victoria,22033963,1914-01-09,1918-12-24
792,685842,"Advocate (Melbourne, Vic. : 1868 - 1954)",Victoria,2203398X,1868-02-01,1954-12-30
793,24286,"Tribune (Melbourne, Vic. : 1914 - 1918)",Victoria,22034005,1914-01-03,1918-12-26
794,27361,"Spectator and Methodist Chronicle (Melbourne, Vic. : 1914 - 1929)",Victoria,22034021,1914-01-02,1918-12-25
795,200816,"Labor Call (Melbourne, Vic. : 1906 - 1953)",Victoria,22034048,1906-11-01,1953-09-24
796,14898,"Stock and Land (Melbourne, Vic. : 1914 - 1918)",Victoria,22034056,1914-07-01,1918-12-24
797,3505,"Norden (Melbourne, Vic. : 1914 - 1918)",Victoria,22034072,1914-01-24,1918-12-14
798,16641,"Sporting Judge (Melbourne, Vic. : 1914 - 1918)",Victoria,22034099,1914-01-03,1918-12-21
799,302,"Vigilante (Melbourne, Vic. : 1918)",Victoria,22034102,1918-07-01,1918-12-01
800,23680,"Winner (Melbourne, Vic. : 1914 - 1917)",Victoria,22034129,1914-07-29,1917-12-26
801,3155,"Man on the Land (Gosford, NSW : 1936 - 1938)",New South Wales,22034498,1936-08-04,1938-05-24
802,110,Blayney West Macquarie (NSW : 1949),New South Wales,22034897,1949-02-09,1949-10-05
803,6697,Illustrated Sydney News and New South Wales Agriculturalist and Grazier (NSW : 1872 - 1881),New South Wales,22035397,1872-04-13,1881-11-26
804,18781,Illustrated Sydney News (NSW : 1881 - 1894),New South Wales,22035419,1881-12-24,1894-02-10
805,5381,"The Banner (Melbourne, Vic. : 1853 - 1854)",Victoria,22032436,1853-08-19,1854-09-22
806,821128,The Bendigo Independent (Vic. : 1891 - 1918),Victoria,22032452,1891-01-01,1918-11-30
807,6493,"The Farmer's Journal and Gardener's Chronicle (Melbourne, Vic. : 1862 - 1864)",Victoria,22032517,1862-01-11,1864-09-23
808,3327,"The Victorian Farmers Journal and Gardeners Chronicle (Melbourne, Vic. : 1860 - 1862)",Victoria,22032495,1860-07-07,1862-01-04
809,5340734,"The Age (Melbourne, Vic. : 1854 - 1954)",Victoria,03126307,1854-10-17,1954-12-31
810,24,"Upper Hunter Courier (Murrurundi, NSW : 1871)",New South Wales,22036113,1871-08-15,1871-08-15
811,52139,Gnowangerup Star and Tambellup-Ongerup Gazette (WA : 1915 - 1944),Western Australia,22037241,1915-08-28,1944-07-29
812,21983,Goomalling-Dowerin Mail (WA : 1911 - 1916),Western Australia,22037772,1911-01-06,1916-08-11
813,9735,Goomalling-Dowerin Mail (WA : 1916 - 1922),Western Australia,22037799,1916-12-01,1922-05-12
814,67899,"Great Southern Leader (Pingelly, WA : 1907 - 1934)",Western Australia,22037225,1907-08-09,1934-11-02
815,96410,Merredin Mercury and Central Districts Index (WA : 1912 - 1954),Western Australia,22037187,1912-08-14,1954-12-30
816,54793,"The Midlands Advertiser (Moora, WA : 1907 - 1930)",Western Australia,22037306,1907-09-27,1930-03-21
817,67120,Mount Magnet Miner and Lennonville Leader (WA : 1896 - 1926),Western Australia,22037209,1896-06-13,1926-07-17
818,32003,Northam Courier (WA : 1909 - 1922),Western Australia,22037756,1909-11-16,1922-05-12
819,133798,"Southern Times (Bunbury, WA : 1888 - 1916)",Western Australia,22037284,1888-08-28,1916-12-30
820,31375,Wickepin Argus (WA : 1910 - 1934),Western Australia,22037268,1910-11-26,1934-12-20
821,628224,Adelaide Observer (SA : 1843 - 1904),South Australia,22037659,1843-07-01,1904-12-31
822,107581,"Leader (Angaston, SA : 1918 - 1954)",South Australia,2203756X,1918-07-24,1954-12-16
823,662005,"Observer (Adelaide, SA : 1905 - 1931)",South Australia,22037640,1905-01-07,1931-02-19
824,27197,"Quiz and the Lantern (Adelaide, SA : 1890 - 1900)",South Australia,22037586,1890-06-13,1900-05-10
825,1199,"Quiz (Adelaide, SA : 1889 - 1890)",South Australia,22037721,1889-08-31,1890-06-06
826,287236,"Southern Cross (Adelaide, SA : 1889 - 1954)",South Australia,22037624,1889-07-05,1954-12-24
827,99907,"Transcontinental (Port Augusta, SA : 1914 - 1954)",South Australia,22037667,1914-11-07,1951-06-08
828,133847,"West Coast Sentinel (Streaky Bay, SA : 1912 - 1954)",South Australia,22037683,1912-06-28,1950-12-20
829,207395,"Le Courrier Australien (Sydney, NSW : 1892 - 2011)",New South Wales,22038264,1892-04-30,2011-04-01
830,31083,The Victor Harbor Times and Encounter Bay and Lower Murray Pilot (SA : 1912 - 1930),South Australia,22038175,1912-08-23,1930-05-09
831,2584,Times Victor Harbour and Encounter Bay and Lower Murray Pilot (SA : 1930 - 1932),South Australia,22038191,1930-05-16,1932-04-08
832,160722,Victor Harbour Times (SA : 1932 - 1986),South Australia,22038213,1932-04-15,1986-12-31
833,64305,Cloncurry Advocate (Qld. : 1931 - 1953),Queensland,22037837,1931-01-10,1953-12-01
834,858035,Darling Downs Gazette (Qld. : 1881 - 1922),Queensland,22036873,1881-01-05,1922-06-30
835,29703,Mackay Mercury and South Kennedy Advertiser (Qld. : 1867 - 1887),Queensland,22037853,1867-03-20,1887-05-10
836,80734,Mackay Mercury (Qld. : 1887 - 1905),Queensland,2203787X,1887-05-12,1905-12-30
837,1878654,"Daily Mercury (Mackay, Qld. : 1906 - 1954)",Queensland,13295942,1906-01-10,1954-12-31
838,1311,"Nashville Times, Gympie and Mary River Mining Gazette (Qld. : 1868)",Queensland,2203742X,1868-02-15,1868-10-15
839,382974,Gympie Times and Mary River Mining Gazette (Qld. : 1868 - 1919),Queensland,22036912,1868-10-17,1919-12-30
840,6946185,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",Queensland,2203790X,1872-10-01,1947-12-31
841,30842,"Quiz (Adelaide, SA : 1900 - 1909)",South Australia,22037608,1900-05-17,1909-12-24
842,84,Logan and Albert Advocate (Qld. : 1893 - 1900),Queensland,22039996,1893-09-23,1900-09-15
843,1066,"Logan and Albert Bulletin (Southport, Qld. : 1896 - 1901; 1909; 1921; 1922; 1928)",Queensland,22039724,1896-08-29,1928-06-23
844,9339,"Camp Chronicle (Midland Junction, WA : 1915 - 1918)",Western Australia,22038159,1915-12-09,1918-08-01
845,3881,The Norseman Pioneer (WA : 1896 - 1897),Western Australia,22038396,1896-04-25,1897-12-18
846,509,Norseman Esperance Guardian and Dundas Goldfields Advertiser (WA : 1896),Western Australia,2203837X,1896-01-18,1896-04-11
847,3720,"Chronicle, South Yarra Gazette, Toorak Times and Malvern Standard (Vic. : 1892 - 1893)",Victoria,22039643,1892-01-02,1893-12-30
848,312,Gippsland Chronicle and Crooked River and Stringer's Creek Advertiser (Vic. : 1866),Victoria,22039163,1866-07-21,1866-10-13
850,14654,"Logan Witness (Beenleigh, Qld. : 1878 - 1893)",Queensland,22039708,1878-02-09,1893-06-10
851,6498,"Humpybong Weekly and Advertiser (Redcliffe, Qld. : 1927 - 1932)",Queensland,22039120,1927-03-10,1932-11-10
852,7579,Dayboro Times and Moreton Mail (Qld. : 1937 - 1940; 1945 - 1954),Queensland,22039147,1937-01-30,1954-12-18
853,1371,The Hillston News (NSW : 1882 - 1883),New South Wales,22039783,1882-11-04,1883-09-08
854,170939,"The St George Call (Kogarah, NSW : 1904 - 1957)",New South Wales,2203966X,1904-01-09,1957-04-25
855,29012,The Temora Star (NSW : 1881 - 1883; 1899 - 1906; 1914; 1925; 1933),New South Wales,22038418,1881-09-07,1933-02-13
856,143726,"Times (Victor Harbor, SA : 1987 - 1999)",South Australia,22040722,1987-01-07,1999-12-31
857,101423,"Circular Head Chronicle (Stanley, Tas. : 1906 - 1954)",Tasmania,22036997,1906-07-18,1954-12-22
858,166,"Critic (Hobart, Tas. : 1892 - 1893)",Tasmania,22040587,1892-10-15,1893-04-01
859,47979,"Critic (Hobart, Tas. : 1907 - 1924)",Tasmania,22037055,1907-01-05,1924-09-19
860,549851,"Daily Post (Hobart, Tas. : 1908 - 1918)",Tasmania,22037012,1908-05-27,1918-06-29
861,267017,"World (Hobart, Tas. : 1918 - 1924)",Tasmania,22037039,1918-07-01,1924-05-31
862,32175,"Devon Herald (Latrobe, Tas. : 1877 - 1889)",Tasmania,22037071,1877-12-08,1889-03-29
863,216,"Guardian, or, True Friend of Tasmania (Hobart, Tas. : 1847)",Tasmania,22037128,1847-05-22,1847-08-07
864,13729,"Hobarton Guardian, or, True Friend of Tasmania (Hobart, Tas. : 1847 - 1854)",Tasmania,22037144,1847-08-11,1854-07-01
865,10290,"Tasmanian Morning Herald (Hobart, Tas. : 1865 - 1866)",Tasmania,22037160,1865-10-02,1866-12-31
866,561194,"Tasmanian News (Hobart, Tas. : 1883 - 1911)",Tasmania,22037098,1883-11-17,1911-11-17
